Duration (in seconds),ResponseId,P_ID,Age,Gender,1_Per_Imp_1,1_RT_First Click,1_RT_Last Click,1_RT_Page Submit,1_RT_Click Count,2_Per_Imp_1,2_RT_First Click,2_RT_Last Click,2_RT_Page Submit,2_RT_Click Count,3_Per_Imp_1,3_RT_First Click,3_RT_Last Click,3_RT_Page Submit,3_RT_Click Count,4_Per_Imp_1,4_RT_First Click,4_RT_Last Click,4_RT_Page Submit,4_RT_Click Count,5_Per_Imp_1,5_RT_First Click,5_RT_Last Click,5_RT_Page Submit,5_RT_Click Count,6_Per_Imp_1,6_RT_First Click,6_RT_Last Click,6_RT_Page Submit,6_RT_Click Count,7_Per_Imp_1,7_RT_First Click,7_RT_Last Click,7_RT_Page Submit,7_RT_Click Count,8_Per_Imp_1,8_RT_First Click,8_RT_Last Click,8_RT_Page Submit,8_RT_Click Count,9_Per_Imp_1,9_RT_First Click,9_RT_Last Click,9_RT_Page Submit,9_RT_Click Count,10_Per_Imp_1,10_RT_First Click,10_RT_Last Click,10_RT_Page Submit,10_RT_Click Count,11_Per_Imp_1,11_RT_First Click,11_RT_Last Click,11_RT_Page Submit,11_RT_Click Count,12_Per_Imp_1,12_RT_First Click,12_RT_Last Click,12_RT_Page Submit,12_RT_Click Count,13_Per_Imp_1,13_RT_First Click,13_RT_Last Click,13_RT_Page Submit,13_RT_Click Count,14_Per_Imp_1,14_RT_First Click,14_RT_Last Click,14_RT_Page Submit,14_RT_Click Count,15_Per_Imp_1,15_RT_First Click,15_RT_Last Click,15_RT_Page Submit,15_RT_Click Count,16_Per_Imp_1,16_RT_First Click,16_RT_Last Click,16_RT_Page Submit,16_RT_Click Count,17_Per_Imp_1,17_RT_First Click,17_RT_Last Click,17_RT_Page Submit,17_RT_Click Count,18_Per_Imp_1,18_RT_First Click,18_RT_Last Click,18_RT_Page Submit,18_RT_Click Count,19_Per_Imp_1,19_RT_First Click,19_RT_Last Click,19_RT_Page Submit,19_RT_Click Count,20_Per_Imp_1,20_RT_First Click,20_RT_Last Click,20_RT_Page Submit,20_RT_Click Count,21_Per_Imp_1,21_RT_First Click,21_RT_Last Click,21_RT_Page Submit,21_RT_Click Count,22_Per_Imp_1,22_RT_First Click,22_RT_Last Click,22_RT_Page Submit,22_RT_Click Count,23_Per_Imp_1,23_RT_First Click,23_RT_Last Click,23_RT_Page Submit,23_RT_Click Count,24_Per_Imp_1,24_RT_First Click,24_RT_Last Click,24_RT_Page Submit,24_RT_Click Count,25_Per_Imp_1,25_RT_First Click,25_RT_Last Click,25_RT_Page Submit,25_RT_Click Count,26_Per_Imp_1,26_RT_First Click,26_RT_Last Click,26_RT_Page Submit,26_RT_Click Count,27_Per_Imp_1,27_RT_First Click,27_RT_Last Click,27_RT_Page Submit,27_RT_Click Count,28_Per_Imp_1,28_RT_First Click,28_RT_Last Click,28_RT_Page Submit,28_RT_Click Count,29_Per_Imp_1,29_RT_First Click,29_RT_Last Click,29_RT_Page Submit,29_RT_Click Count,30_Per_Imp_1,30_RT_First Click,30_RT_Last Click,30_RT_Page Submit,30_RT_Click Count,1_Gen_Imp_1,1_RT_First Click,1_RT_Last Click,1_RT_Page Submit,1_RT_Click Count,2_Gen_Imp_1,2_RT_First Click,2_RT_Last Click,2_RT_Page Submit,2_RT_Click Count,3_Gen_Imp_1,3_RT_First Click,3_RT_Last Click,3_RT_Page Submit,3_RT_Click Count,4_Gen_Imp_1,4_RT_First Click,4_RT_Last Click,4_RT_Page Submit,4_RT_Click Count,5_Gen_Imp_1,5_RT_First Click,5_RT_Last Click,5_RT_Page Submit,5_RT_Click Count,6_Gen_Imp_1,6_RT_First Click,6_RT_Last Click,6_RT_Page Submit,6_RT_Click Count,7_Gen_Imp_1,7_RT_First Click,7_RT_Last Click,7_RT_Page Submit,7_RT_Click Count,8_Gen_Imp_1,8_RT_First Click,8_RT_Last Click,8_RT_Page Submit,8_RT_Click Count,9_Gen_Imp_1,9_RT_First Click,9_RT_Last Click,9_RT_Page Submit,9_RT_Click Count,10_Gen_Imp_1,10_RT_First Click,10_RT_Last Click,10_RT_Page Submit,10_RT_Click Count,11_Gen_Imp_1,11_RT_First Click,11_RT_Last Click,11_RT_Page Submit,11_RT_Click Count,12_Gen_Imp_1,12_RT_First Click,12_RT_Last Click,12_RT_Page Submit,12_RT_Click Count,13_Gen_Imp_1,13_RT_First Click,13_RT_Last Click,13_RT_Page Submit,13_RT_Click Count,14_Gen_Imp_1,14_RT_First Click,14_RT_Last Click,14_RT_Page Submit,14_RT_Click Count,15_Gen_Imp_1,15_RT_First Click,15_RT_Last Click,15_RT_Page Submit,15_RT_Click Count,16_Gen_Imp_1,16_RT_First Click,16_RT_Last Click,16_RT_Page Submit,16_RT_Click Count,17_Gen_Imp_1,17_RT_First Click,17_RT_Last Click,17_RT_Page Submit,17_RT_Click Count,18_Gen_Imp_1,18_RT_First Click,18_RT_Last Click,18_RT_Page Submit,18_RT_Click Count,19_Gen_Imp_1,19_RT_First Click,19_RT_Last Click,19_RT_Page Submit,19_RT_Click Count,20_Gen_Imp_1,20_RT_First Click,20_RT_Last Click,20_RT_Page Submit,20_RT_Click Count,21_Gen_Imp_1,21_RT_First Click,21_RT_Last Click,21_RT_Page Submit,21_RT_Click Count,22_Gen_Imp_1,22_RT_First Click,22_RT_Last Click,22_RT_Page Submit,22_RT_Click Count,23_Gen_Imp_1,23_RT_First Click,23_RT_Last Click,23_RT_Page Submit,23_RT_Click Count,24_Gen_Imp_1,24_RT_First Click,24_RT_Last Click,24_RT_Page Submit,24_RT_Click Count,25_Gen_Imp_1,25_RT_First Click,25_RT_Last Click,25_RT_Page Submit,25_RT_Click Count,26_Gen_Imp_1,26_RT_First Click,26_RT_Last Click,26_RT_Page Submit,26_RT_Click Count,27_Gen_Imp_1,27_RT_First Click,27_RT_Last Click,27_RT_Page Submit,27_RT_Click Count,28_Gen_Imp_1,28_RT_First Click,28_RT_Last Click,28_RT_Page Submit,28_RT_Click Count,29_Gen_Imp_1,29_RT_First Click,29_RT_Last Click,29_RT_Page Submit,29_RT_Click Count,30_Gen_Imp_1,30_RT_First Click,30_RT_Last Click,30_RT_Page Submit,30_RT_Click Count,GC,Group,Treatment,Eng
632,R_2viSWXtSmMP2GCT,56ebd582388e1d000b584373,64,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10.351,11.702,13.372,2,5,10.604,12.922,14.177,2,40,9.849,9.849,11.048,1,9,9.489,9.489,11.014,1,47,14.12,14.12,15.712,1,18,10.236,10.236,12.188,1,9,16.347,16.347,18.2,1,42,11.875,11.875,13.545,1,27,11.409,12.928,14.419,2,1,11.722,20.227,21.516,4,53,9.383,9.383,10.683,1,10,13.035,13.035,14.73,1,7,17.97,17.97,19.462,1,53,9.227,9.227,10.595,1,35,9.731,9.731,11.086,1,29,12.817,12.817,14.286,1,2,14.101,19.096,20.497,3,52,12.871,12.871,14.53,1,42,9.812,9.812,11.18,1,4,11.543,11.543,13.337,1,52,13.193,13.193,14.652,1,57,10.16,10.16,11.731,1,5,13.897,13.897,15.648,1,55,7.387,9.074,10.396,2,36,10.235,10.235,11.838,1,55,10.918,10.918,12.329,1,13,14.205,16.77,17.946,2,54,10.915,10.915,13.07,1,6,9.407,9.407,11.056,1,6,8.212,10.361,11.851,2,80,Other,Self-Other,Yes.
408,R_3qvyjI2aG7wVHmt,5e982f79e05ce2023326d650,35,Female,8,4.392,5.748,6.839,3,0,2.602,3.998,5.18,3,98,4.485,4.485,5.395,1,0,4.501,4.501,5.271,1,28,11.155,12.176,12.216,2,0,2.725,2.725,3.607,1,0,2.679,3.216,4.107,2,20,5.94,6.47,7.609,2,8,5.686,5.686,7.602,1,0,5.186,6.247,7.521,2,80,6.502,7.983,8.842,2,0,4.832,4.832,5.712,1,82,4.533,5.713,6.651,3,52,5.64,5.64,6.562,1,66,6.372,6.372,7.833,1,21,3.579,7.403,8.172,3,0,2.095,6.044,6.768,6,51,15.758,15.758,16.485,1,14,4.502,4.502,5.448,1,0,5.045,7.898,8.571,2,1,2.454,3.134,4.565,2,50,13.649,14.504,15.536,3,11,3.32,3.32,4.319,1,89,3.982,4.519,5.21,2,50,7.382,12.129,12.745,7,7,4.283,4.283,5.193,1,37,10.359,10.359,11.516,1,8,3.241,10.227,10.701,4,0,5.504,5.504,6.202,1,0,2.081,2.081,3.133,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,Self,Self-Other,"No, it's my second language."
672,R_3j0ZwLwDFcuRQRO,5ee781ed49c24c000a49a491,22,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,17.181,18.478,20.065,2,4,13.856,13.856,15.569,1,44,10.446,10.446,11.887,1,0,6.426,6.426,9.946,1,26,11.855,11.855,13.089,1,19,10.124,10.124,11.816,1,2,9.604,9.604,11.855,1,37,9.391,9.391,11.385,1,24,9.364,12.85,14.095,2,0,21.989,21.989,23.526,1,29,11.744,14.896,15.556,3,13,7.987,7.987,9.38,1,59,23.361,23.361,24.795,1,41,11.777,11.777,13.671,1,54,16.535,16.535,18.047,1,47,9.497,9.497,11.072,1,11,8.614,9.9,11.582,2,50,27.338,27.338,29.907,1,41,9.353,9.353,10.953,1,16,8.95,8.95,10.985,1,11,11.523,11.523,14.254,1,35,10.992,15.357,16.591,2,13,7,7,8.443,1,68,6.363,6.363,7.96,1,30,9.893,9.893,11.3,1,18,14.979,20.872,23.218,3,16,14.299,18.356,19.96,2,55,13.506,13.506,15.452,1,4,11.825,15.122,16.653,2,3,9.008,9.008,10.598,1,85,Other,Self-Other,Yes.
324,R_24ARs6rlb1mBeHb,5e2a15117554ec0814679eff,35,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.984,5.984,7.139,1,0,3.217,3.217,4.388,1,0,4.864,4.864,5.863,1,0,3.19,4.875,6.156,2,0,7.953,9.434,10.362,3,0,8.36,8.36,9.274,1,0,6.207,6.207,7.392,1,0,3.32,3.32,4.514,1,0,3.803,3.803,4.991,1,0,4.61,4.61,5.479,1,0,4.957,4.957,6.011,1,0,6.366,6.366,7.593,1,0,6.233,6.233,7.507,1,0,4.29,4.29,5.371,1,0,5.979,5.979,7.029,1,0,3.046,3.046,6.368,1,0,4.415,4.415,5.693,1,0,9.167,9.167,9.998,1,0,7.471,7.471,8.52,1,0,4.811,4.811,6.395,1,0,6.877,6.877,8.283,1,50,6.112,6.112,7.339,1,0,4.313,4.313,5.398,1,0,5.094,5.756,7.021,2,0,5.096,5.096,6.197,1,0,4.987,4.987,6.332,1,0,3.275,3.275,4.504,1,0,8.486,8.486,9.845,1,0,7.818,9.093,10.299,2,0,4.506,4.506,5.545,1,100,Other,Self-Other,Yes.
719,R_4Jhav2Tlc4FUEcp,5d250700f54f9f001c18778d,38,Female,0,3.856,3.856,5.164,1,0,4.234,4.234,5.645,1,5,3.681,5.095,6.372,2,0,2.83,2.83,4.537,1,0,5.916,5.916,7.194,1,0,2.583,3.987,6.167,3,0,4.863,4.863,6.607,1,16,6.701,7.643,9.452,2,5,6.367,7.216,8.706,2,0,4.361,6.216,8.044,2,50,6.356,16.568,18.135,5,0,3.631,3.631,5.427,1,50,25.541,25.541,26.625,1,0,3.313,3.313,4.931,1,0,3.696,7.222,8.36,3,0,2.428,2.428,4.469,1,0,2.247,3.462,4.889,2,52,8.656,8.656,10.574,1,0,2.84,4.569,6.4,3,0,6.451,6.451,8.305,1,0,7.819,7.819,9.576,1,47,5.147,5.147,6.285,1,0,1.924,1.924,3.166,1,52,3.126,7.422,9.412,3,0,3.242,4.468,5.784,2,0,5.808,5.808,7.115,1,16,12.698,12.698,14.299,1,0,2.916,2.916,4.297,1,0,3.168,3.168,5.112,1,0,2.911,4.711,6.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,Self,Self-Other,Yes.
825,R_2QE75rO6XmVFTsp,5efe21c505671e2e5c2135b2,35,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.436,17.073,19.87,4,0,2.637,13.958,15.438,3,59,1.667,20.338,23.05,5,0,8.001,16.48,17.067,5,10,16.339,21.64,24.389,4,0,1.904,12.289,14.889,3,0,1.519,16.638,17.439,6,46,1.271,26.96,27.975,8,0,1.463,11.151,12.045,4,0,1.587,16.952,17.678,5,100,5.31,10.545,11.711,2,0,1.655,16.475,18.22,4,99,1.608,13.556,14.035,6,6,4.101,18.405,25.819,4,73,13.317,18.803,19.701,4,96,2.453,12.406,13.723,2,0,3.791,9.56,10.582,5,69,1.656,33.143,34.143,3,0,11.554,14.57,17.007,4,0,1.301,11.532,12.034,6,67,1.753,27.841,31.672,3,69,1.49,12.859,14.024,4,0,1.789,8.326,9.055,5,100,9.094,9.094,14.408,1,16,1.391,11.544,12.42,4,0,1.729,15.748,16.546,4,15,1.561,13.465,16.146,2,17,10.792,20.029,21.244,3,0,1.492,8.192,10.078,3,0,1.917,8.322,9.114,4,99,Other,Self-Other,Yes.
307,R_10NKdBeSX6fvhIW,5d778ca177fb710001d1256a,23,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,7.566,8.007,9.102,2,41,5.729,6.409,7.064,3,37,3.995,4.347,5.114,2,8,9.414,9.414,10.651,1,64,6.154,6.154,7.785,1,64,6.474,6.474,7.527,1,5,3.745,4.722,5.388,3,50,5.348,5.348,6.098,1,2,4.867,5.82,6.653,2,6,3.14,3.14,4.09,1,67,5.618,5.618,6.307,1,53,6.297,6.297,7.328,1,70,5.416,5.416,6.576,1,62,5.604,5.604,6.611,1,50,5.267,6.292,7.002,3,35,4.187,5.332,6.029,3,1,3.531,3.883,4.62,2,59,8.307,9.372,10.162,3,38,5.468,7.444,8.173,4,36,6.198,6.198,6.949,1,57,8.315,9.515,9.867,3,57,9.299,9.299,10.1,1,8,4.511,7.741,8.341,4,52,9.758,9.758,10.351,1,57,6.238,6.238,7.262,1,58,4.747,4.747,5.941,1,5,5.287,5.287,6.026,1,48,16.42,17.124,17.952,2,4,4.846,4.846,5.757,1,0,5.43,5.43,6.436,1,95,Other,Self-Other,"No, it's my second language."
1137,R_2Vg9p6Cnybo50VD,5abe42840527ba0001c1db23,59,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13.403,13.403,15.141,1,8,11.666,11.666,13.582,1,19,27.341,43.047,44.309,3,26,12.014,24.487,26.083,3,40,27.618,27.618,29.317,1,18,16.281,20.585,22.541,2,53,17.578,17.578,20.319,1,33,11.55,17.765,19.404,2,12,7.763,7.763,9.27,1,9,8.985,17.545,19.019,3,67,14.059,16.723,21.654,2,61,20.594,20.594,21.945,1,65,12.903,22.103,25.178,2,85,13.214,13.214,14.715,1,55,40.398,90.261,91.7,3,73,9.907,15.901,17.144,2,16,18.736,24.184,28.333,3,84,17.885,23.445,24.682,2,63,15.587,15.587,17.263,1,15,10.48,27.881,31.844,4,64,15.326,22.998,24.026,3,67,8.539,17.339,19.006,3,14,28.556,28.556,30.503,1,77,12.4,27.019,28.136,3,79,21.66,21.66,43.56,1,64,15.601,15.601,16.877,1,23,15.491,17.842,22.268,2,59,11.045,17.286,18.591,2,25,15.031,15.031,18.201,1,28,9.26,9.26,11.048,1,85,Other,Self-Other,Yes.
514,R_3NU27eNRk0V1ghr,5ee32e43fd60a44c3c53b5bd,37,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,8.534,9.364,10.23,2,23,6.094,6.823,7.488,2,33,7.216,7.216,8.307,1,20,7.463,7.463,8.326,1,22,8.619,8.619,9.35,1,10,7.963,8.775,9.506,2,11,9.889,9.889,12.577,1,20,8.421,8.421,9.366,1,0,8.031,8.031,8.753,1,2,4.619,4.619,5.421,1,72,11.464,11.464,12.471,1,65,9.316,9.316,10.211,1,64,13.22,14.1,15.026,2,64,10.631,10.631,11.438,1,35,11.977,11.977,12.883,1,69,7.764,9.26,9.895,3,30,10.025,11.373,12.115,3,79,13.54,13.54,14.923,1,58,12.003,14.171,14.895,4,9,8.702,8.702,9.506,1,74,9.295,10.574,11.54,3,59,6.673,6.673,7.539,1,1,4.246,6.263,8.299,3,62,7.365,8.196,8.233,2,57,9.134,9.134,10.027,1,83,11.803,12.367,13.04,2,10,10.488,11.239,12.072,2,54,13.81,16.194,17.059,2,24,6.417,6.417,7.215,1,5,7.913,7.913,9.686,1,30,Other,Self-Other,Yes.
420,R_T1LmfivbYiFossF,5eb513193e5484000bbf17de,24,Male,25,8.119,8.119,9.22,1,76,5.044,5.044,5.766,1,32,6.181,10.689,11.661,3,18,4.101,4.101,5.324,1,52,31.181,31.811,32.661,2,23,19.7,20.652,21.721,2,90,15.496,15.496,16.434,1,23,7.178,8.235,9.251,2,97,5.373,5.373,6.182,1,14,4.702,6.229,6.915,2,100,5.93,5.93,6.659,1,100,7.908,7.908,8.859,1,100,5.62,6.388,6.955,3,100,5.531,6.236,7.244,2,88,6.576,7.422,8.052,2,100,5.241,5.995,7.036,2,67,6.303,8.376,9.181,4,93,6.73,7.689,9.157,2,100,5.546,6.316,7.347,2,65,7.928,9.877,10.341,3,54,8.535,9.07,10.201,2,75,6.863,9.401,10.249,2,76,4.698,4.698,6.101,1,94,6.09,6.09,7.211,1,100,5.147,5.147,5.957,1,44,5.267,7.328,8.238,3,28,3.758,3.758,4.59,1,92,17.171,18.933,21.04,3,70,10.251,10.251,11.084,1,91,7.766,8.367,9.31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,Self,Self-Other,Yes.
311,R_2ZQzv8laWYxd6gY,595339f4ad2ce90001b88266,49,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.526,5.526,6.755,1,2,2.563,2.996,4.029,2,26,3.107,3.107,4.372,1,10,3.565,3.565,4.584,1,84,5.193,5.193,6.149,1,60,4.212,5.896,6.627,2,0,7.552,7.552,10.46,1,26,9.163,9.163,10.063,1,2,4.195,4.195,5.144,1,0,7.041,8.321,9.465,3,73,4.791,4.791,5.617,1,1,3.719,4.968,5.333,2,50,5.231,5.231,6.252,1,79,4.39,4.39,5.259,1,72,4.451,4.451,5.572,1,8,11.694,11.694,12.991,1,0,2.792,2.792,3.82,1,36,3.161,3.916,4.932,2,0,3.196,3.196,4.436,1,26,4.241,5.438,6.339,2,64,8.361,8.361,9.422,1,88,2.186,2.186,3.231,1,1,2.838,3.312,4.449,2,76,6.255,6.609,7.632,2,50,7.896,8.442,9.334,2,51,7.177,7.513,8.423,2,0,6.57,7.732,8.15,2,0,3.287,3.287,4.809,1,52,5.793,5.793,6.825,1,1,2.661,5.748,7.184,3,26,Other,Self-Other,Yes.
389,R_1P0CirhlqUGgUdp,5d59b46a48766d000194a036,28,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,8.671,12.425,13.729,3,25,6.565,6.565,7.731,1,56,6.82,6.82,7.999,1,39,4.015,4.015,4.87,1,63,8.757,8.757,10.009,1,17,8.744,10.043,10.455,2,27,7.422,7.422,8.251,1,52,6.489,6.489,7.476,1,35,6.748,7.61,8.766,2,9,5.535,6.923,7.869,2,72,5.022,5.022,5.992,1,36,7.067,7.067,8.058,1,61,6.592,9.596,10.645,6,60,8.475,9.1,10.312,2,60,7.49,7.49,9.206,1,15,12.03,12.03,14.713,1,27,5.257,5.885,6.874,2,100,6.74,6.74,8.068,1,22,5.101,5.101,6.257,1,30,8.788,8.788,9.785,1,69,10.322,10.322,11.105,1,79,6.932,8.374,9.196,2,6,6.86,7.742,9.232,2,57,7.701,8.185,9.275,2,50,9.181,9.181,10.189,1,50,8.034,8.034,8.918,1,32,5.237,5.237,6.345,1,69,6.818,6.818,7.942,1,13,4.911,4.911,6.813,1,25,5.004,5.004,6.116,1,66,Other,Self-Other,"No, it's my second language."
453,R_6feFMYeXMRkeQ81,5c8ad3ff4fafad0001d75858,48,Male,0,4.862,4.862,7.061,1,0,4.456,4.456,6.267,1,22,5.785,6.103,8.805,2,0,5.27,5.27,7.495,1,35,13.373,15.15,16.018,2,5,8.339,8.339,10.133,1,0,4.964,6.59,8.557,2,6,7.19,9.351,10.963,2,14,6.356,6.356,8.069,1,0,3.969,3.969,5.794,1,36,5.867,5.867,7.955,1,0,5.372,5.372,7.207,1,25,7.548,7.548,9.556,1,8,6.443,6.443,8.308,1,14,5.862,5.862,7.375,1,1,4.159,5.684,7.877,2,0,12.013,12.013,15.869,1,0,8.05,9.574,11.455,2,0,5.314,5.314,7.186,1,8,6.005,6.005,7.688,1,0,7.853,9.664,11.648,3,20,8.267,8.267,10.7,1,0,3.59,4.893,6.445,2,24,5.474,6.659,8.613,2,0,4.317,4.317,6.071,1,3,5.558,5.558,7.23,1,11,5.675,7.028,8.782,2,0,4.619,4.619,6.753,1,0,6.35,6.35,8.401,1,0,5.019,5.019,6.771,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,Self,Self-Other,Yes.
400,R_2wslOE8nyUlNbNa,5b17f44b2767e20001e4c659,38,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.5,7.5,9.051,1,2,4.733,7.345,9.139,3,0,3.948,3.948,5.684,1,0,4.239,4.239,5.877,1,4,7.372,10.145,11.701,2,0,3.744,3.744,6.069,1,1,6.436,6.436,7.959,1,2,8.296,8.296,10.078,1,2,3.601,3.601,5.334,1,0,3.265,3.265,4.924,1,0,6.643,6.643,8.785,1,2,8.967,8.967,10.235,1,25,7.186,7.186,8.788,1,0,5.057,5.057,6.421,1,2,6.658,7.701,9.743,2,3,4.68,4.68,6.595,1,0,5.586,5.586,7.329,1,0,6.791,6.791,8.698,1,0,4.264,4.264,7.853,1,35,12.982,14.16,16.154,2,0,5.228,5.228,8.656,1,6,5.724,5.724,7.192,1,1,6.615,6.615,8.425,1,33,7.287,7.287,12.378,1,2,5.424,5.424,6.893,1,4,5.049,5.049,6.401,1,0,3.849,3.849,5.452,1,2,7.101,7.101,8.76,1,0,5.262,5.262,6.983,1,0,5.095,5.095,6.622,1,100,Other,Self-Other,Yes.
527,R_3HFxy2bjaSe02SZ,5ce2baab69a1af001936cd56,41,Male,3,11.665,12.881,14.429,4,2,3.81,3.81,4.651,1,8,3.565,3.953,13.49,2,18,4.594,4.867,5.894,2,24,29.366,29.979,30.709,3,1,9.012,9.012,9.927,1,33,9.914,12.358,13.21,4,52,5.595,5.977,6.617,2,4,4.59,5.165,6.005,3,1,2.395,3.162,3.9,4,25,1.375,4.415,5.034,3,45,6.727,8.213,8.93,4,28,6.771,7.22,7.919,2,18,12.234,13.749,14.398,5,39,7.592,9.916,10.621,4,78,97.676,99.574,100.05,4,2,14.811,38.002,39.067,4,61,12.329,13.568,14.262,4,22,4.152,6.683,7.642,6,67,4.4,7.771,8.092,7,12,4.721,5.405,6.286,2,100,3.82,5.835,6.107,5,1,4.59,5.076,5.767,3,75,6.403,7.314,8.983,4,63,3.871,7.675,8.545,9,40,3.988,3.988,4.96,1,4,4.395,11.152,11.992,7,62,8.955,9.712,10.463,3,0,8.269,8.269,9.211,1,7,7.738,8.322,8.897,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,Self,Self-Other,"No, it's my second language."
