Duration (in seconds),ResponseId,P_ID,Age,Gender,1_Per_Imp_1,1_RT_First Click,1_RT_Last Click,1_RT_Page Submit,1_RT_Click Count,2_Per_Imp_1,2_RT_First Click,2_RT_Last Click,2_RT_Page Submit,2_RT_Click Count,3_Per_Imp_1,3_RT_First Click,3_RT_Last Click,3_RT_Page Submit,3_RT_Click Count,4_Per_Imp_1,4_RT_First Click,4_RT_Last Click,4_RT_Page Submit,4_RT_Click Count,5_Per_Imp_1,5_RT_First Click,5_RT_Last Click,5_RT_Page Submit,5_RT_Click Count,6_Per_Imp_1,6_RT_First Click,6_RT_Last Click,6_RT_Page Submit,6_RT_Click Count,7_Per_Imp_1,7_RT_First Click,7_RT_Last Click,7_RT_Page Submit,7_RT_Click Count,8_Per_Imp_1,8_RT_First Click,8_RT_Last Click,8_RT_Page Submit,8_RT_Click Count,9_Per_Imp_1,9_RT_First Click,9_RT_Last Click,9_RT_Page Submit,9_RT_Click Count,10_Per_Imp_1,10_RT_First Click,10_RT_Last Click,10_RT_Page Submit,10_RT_Click Count,11_Per_Imp_1,11_RT_First Click,11_RT_Last Click,11_RT_Page Submit,11_RT_Click Count,12_Per_Imp_1,12_RT_First Click,12_RT_Last Click,12_RT_Page Submit,12_RT_Click Count,13_Per_Imp_1,13_RT_First Click,13_RT_Last Click,13_RT_Page Submit,13_RT_Click Count,14_Per_Imp_1,14_RT_First Click,14_RT_Last Click,14_RT_Page Submit,14_RT_Click Count,15_Per_Imp_1,15_RT_First Click,15_RT_Last Click,15_RT_Page Submit,15_RT_Click Count,16_Per_Imp_1,16_RT_First Click,16_RT_Last Click,16_RT_Page Submit,16_RT_Click Count,17_Per_Imp_1,17_RT_First Click,17_RT_Last Click,17_RT_Page Submit,17_RT_Click Count,18_Per_Imp_1,18_RT_First Click,18_RT_Last Click,18_RT_Page Submit,18_RT_Click Count,19_Per_Imp_1,19_RT_First Click,19_RT_Last Click,19_RT_Page Submit,19_RT_Click Count,20_Per_Imp_1,20_RT_First Click,20_RT_Last Click,20_RT_Page Submit,20_RT_Click Count,21_Per_Imp_1,21_RT_First Click,21_RT_Last Click,21_RT_Page Submit,21_RT_Click Count,22_Per_Imp_1,22_RT_First Click,22_RT_Last Click,22_RT_Page Submit,22_RT_Click Count,23_Per_Imp_1,23_RT_First Click,23_RT_Last Click,23_RT_Page Submit,23_RT_Click Count,24_Per_Imp_1,24_RT_First Click,24_RT_Last Click,24_RT_Page Submit,24_RT_Click Count,25_Per_Imp_1,25_RT_First Click,25_RT_Last Click,25_RT_Page Submit,25_RT_Click Count,26_Per_Imp_1,26_RT_First Click,26_RT_Last Click,26_RT_Page Submit,26_RT_Click Count,27_Per_Imp_1,27_RT_First Click,27_RT_Last Click,27_RT_Page Submit,27_RT_Click Count,28_Per_Imp_1,28_RT_First Click,28_RT_Last Click,28_RT_Page Submit,28_RT_Click Count,29_Per_Imp_1,29_RT_First Click,29_RT_Last Click,29_RT_Page Submit,29_RT_Click Count,30_Per_Imp_1,30_RT_First Click,30_RT_Last Click,30_RT_Page Submit,30_RT_Click Count,1_Gen_Imp_1,1_RT_First Click,1_RT_Last Click,1_RT_Page Submit,1_RT_Click Count,2_Gen_Imp_1,2_RT_First Click,2_RT_Last Click,2_RT_Page Submit,2_RT_Click Count,3_Gen_Imp_1,3_RT_First Click,3_RT_Last Click,3_RT_Page Submit,3_RT_Click Count,4_Gen_Imp_1,4_RT_First Click,4_RT_Last Click,4_RT_Page Submit,4_RT_Click Count,5_Gen_Imp_1,5_RT_First Click,5_RT_Last Click,5_RT_Page Submit,5_RT_Click Count,6_Gen_Imp_1,6_RT_First Click,6_RT_Last Click,6_RT_Page Submit,6_RT_Click Count,7_Gen_Imp_1,7_RT_First Click,7_RT_Last Click,7_RT_Page Submit,7_RT_Click Count,8_Gen_Imp_1,8_RT_First Click,8_RT_Last Click,8_RT_Page Submit,8_RT_Click Count,9_Gen_Imp_1,9_RT_First Click,9_RT_Last Click,9_RT_Page Submit,9_RT_Click Count,10_Gen_Imp_1,10_RT_First Click,10_RT_Last Click,10_RT_Page Submit,10_RT_Click Count,11_Gen_Imp_1,11_RT_First Click,11_RT_Last Click,11_RT_Page Submit,11_RT_Click Count,12_Gen_Imp_1,12_RT_First Click,12_RT_Last Click,12_RT_Page Submit,12_RT_Click Count,13_Gen_Imp_1,13_RT_First Click,13_RT_Last Click,13_RT_Page Submit,13_RT_Click Count,14_Gen_Imp_1,14_RT_First Click,14_RT_Last Click,14_RT_Page Submit,14_RT_Click Count,15_Gen_Imp_1,15_RT_First Click,15_RT_Last Click,15_RT_Page Submit,15_RT_Click Count,16_Gen_Imp_1,16_RT_First Click,16_RT_Last Click,16_RT_Page Submit,16_RT_Click Count,17_Gen_Imp_1,17_RT_First Click,17_RT_Last Click,17_RT_Page Submit,17_RT_Click Count,18_Gen_Imp_1,18_RT_First Click,18_RT_Last Click,18_RT_Page Submit,18_RT_Click Count,19_Gen_Imp_1,19_RT_First Click,19_RT_Last Click,19_RT_Page Submit,19_RT_Click Count,20_Gen_Imp_1,20_RT_First Click,20_RT_Last Click,20_RT_Page Submit,20_RT_Click Count,21_Gen_Imp_1,21_RT_First Click,21_RT_Last Click,21_RT_Page Submit,21_RT_Click Count,22_Gen_Imp_1,22_RT_First Click,22_RT_Last Click,22_RT_Page Submit,22_RT_Click Count,23_Gen_Imp_1,23_RT_First Click,23_RT_Last Click,23_RT_Page Submit,23_RT_Click Count,24_Gen_Imp_1,24_RT_First Click,24_RT_Last Click,24_RT_Page Submit,24_RT_Click Count,25_Gen_Imp_1,25_RT_First Click,25_RT_Last Click,25_RT_Page Submit,25_RT_Click Count,26_Gen_Imp_1,26_RT_First Click,26_RT_Last Click,26_RT_Page Submit,26_RT_Click Count,27_Gen_Imp_1,27_RT_First Click,27_RT_Last Click,27_RT_Page Submit,27_RT_Click Count,28_Gen_Imp_1,28_RT_First Click,28_RT_Last Click,28_RT_Page Submit,28_RT_Click Count,29_Gen_Imp_1,29_RT_First Click,29_RT_Last Click,29_RT_Page Submit,29_RT_Click Count,30_Gen_Imp_1,30_RT_First Click,30_RT_Last Click,30_RT_Page Submit,30_RT_Click Count,GC,Group,Treatment,Eng
694,R_5ijo4Gc8cUN2Bsl,5ea8018973b0521f70fe7ba1,26,Female,1,4.057,4.057,5.192,1,0,1.596,1.596,2.659,1,21,4.167,5.546,6.452,2,0,2.732,3.943,4.95,3,0,5.179,5.179,8.307,1,0,1.595,1.595,3.412,1,0,2.055,2.055,4.721,1,0,3.174,3.174,5.057,1,0,2.892,3.894,5.454,2,0,1.189,1.189,2.172,1,80,3.723,3.723,4.636,1,0,1.399,1.399,2.759,1,0,1.685,1.685,5.565,1,13,3.456,3.456,4.387,1,0,11.097,12.8,13.678,3,0,3.405,4.46,5.375,2,0,2.202,2.765,3.556,2,16,6.657,7.402,8.977,2,0,4.092,5.607,6.647,3,0,2.452,2.452,3.511,1,16,5.067,5.067,6.033,1,28,5.085,9.575,10.611,3,0,1.472,2.323,4.461,2,95,3.048,3.048,3.859,1,0,1.755,1.755,4.386,1,4,3.811,4.526,5.567,2,0,8.779,10.178,11.117,2,0,2.666,3.759,4.865,2,0,2.204,3.366,4.796,2,0,2.35,2.35,3.424,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,Self,VAS,"No, it's my second language."
257,R_2S8qwrQ7i9ti0cD,5ee7a70c55e80504fa3bc6ab,19,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,2.209,2.968,3.514,2,56,4.344,4.72,5.44,2,41,3.729,3.729,4.888,1,0,1.932,3.565,4.516,4,0,2.76,3.968,4.832,3,66,2.191,2.191,3.014,1,0,12.599,13.534,14.47,3,48,5.857,6.929,7.536,3,79,1.692,2.588,3.115,3,17,1.878,2.287,3,2,67,3.249,5,5.272,4,17,1.967,1.967,3.062,1,78,6.457,7.594,8.306,2,84,1.201,4.921,5.163,9,23,1.494,1.494,2.11,1,84,3.408,3.408,4.959,1,19,4.656,5.369,6.657,2,50,1.958,3.383,4.318,5,51,8.727,10.286,10.894,2,0,5.041,7.346,8.353,3,0,10.132,11.739,12.739,4,20,2.421,4.03,4.853,3,22,1.216,1.83,2.159,2,79,3.346,4.201,4.73,3,77,6.485,6.781,7.668,2,89,1.977,2.641,2.984,2,0,3.362,3.801,4.545,2,14,2.311,2.951,3.289,2,76,3.248,3.248,4.041,1,0,3.3,4.562,5.004,3,100,Other,VAS,Yes.
343,R_2fv74CmW6HgPlUl,5edde3aa1f4a23b19cf4d3b0,30,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.519,5.519,6.704,1,0,3.784,3.784,5.026,1,10,13.828,16.978,17.848,4,18,4.994,4.994,6.439,1,4,10.407,11.645,12.583,2,0,4.533,4.533,5.617,1,0,2.954,2.954,4.106,1,62,5.228,6.319,7.145,2,0,7.816,7.816,12.602,1,1,2.636,4.684,5.712,2,20,5.969,6.813,7.853,2,4,3.16,7.739,9.115,2,25,5.097,10.059,11.042,3,0,5.525,5.525,6.789,1,8,7.491,7.491,9.093,1,16,6.975,7.572,8.476,2,0,6.424,7.356,7.89,2,5,10.469,10.469,11.678,1,4,3.654,4.431,6.865,2,3,6.745,6.745,8.538,1,22,4.151,12.105,13.155,5,89,7.066,8.867,9.703,2,0,3.927,3.927,5.224,1,17,4.74,4.74,6.499,1,17,6.42,7.084,8.36,2,61,7.435,8.301,9.138,2,10,8.763,11.362,12.593,4,0,4.336,4.336,5.759,1,0,5.483,5.483,6.388,1,0,4.413,4.413,5.801,1,93,Other,VAS,Yes.
411,R_3mn3NdCZb1h0m6X,5ea9b35428c8140eb239e087,21,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.074,7.127,7.81,4,0,4.498,5.187,6.716,2,0,4.574,5.25,6.864,2,0,3.504,5.025,6.426,2,71,3.617,18.448,20.16,2,0,4.38,5.359,6.729,2,0,5.493,12.878,14.425,4,0,3.646,4.781,6.017,3,0,4.293,5.351,7.065,2,0,2.392,6.065,7.48,7,100,9.734,15.343,16.296,4,51,3.111,6.772,7.087,4,100,2.994,5.885,7.472,2,85,4.456,6.075,7.652,2,10,8.59,11.169,12.222,3,8,6.718,11.72,13.17,3,0,3.106,3.938,8.253,2,59,2.703,13.063,14.208,2,16,7.567,11.241,12.893,2,0,4.427,5.409,7.161,2,0,13.34,14.169,15.947,2,73,7.564,8.384,9.679,2,0,4.926,5.717,7.345,2,74,5.564,11.153,11.953,4,17,4.576,8.336,10.457,3,0,7.142,9.398,10.529,4,52,8.157,9.506,11.668,2,32,2.643,9.329,10.674,3,0,9.422,10.392,12.197,2,0,3.166,4.25,5.368,2,100,Other,VAS,Yes.
462,R_ZxW4Fd3utM6v6Ux,5b5ecd4b7757ed000198d434,42,Male,0,6.494,6.494,7.898,1,0,6.879,7.791,8.924,2,0,5.694,5.694,7.218,1,0,4.076,4.076,5.353,1,50,12.511,12.511,15.02,1,0,6.116,6.116,8.201,1,0,9.384,9.384,10.757,1,21,10.008,12.141,13.209,2,0,7.302,7.302,8.539,1,0,4.709,4.709,6.073,1,27,5.175,5.175,6.387,1,0,8.092,8.092,9.561,1,0,12.563,13.546,15.264,2,0,7.191,7.191,8.725,1,14,9.091,9.091,10.696,1,0,6.446,6.446,7.658,1,0,6.286,6.286,7.475,1,0,7.051,7.051,8.543,1,0,7.573,10.093,12.794,3,0,8.68,8.68,10.333,1,49,12.045,12.045,12.993,1,50,8.443,8.443,10.568,1,0,8.903,8.903,10.508,1,12,7.293,7.293,8.81,1,0,7.349,7.349,8.996,1,0,8.874,8.874,11.439,1,0,7.551,7.551,8.683,1,0,7.017,7.017,8.406,1,0,7.8,10.257,11.254,3,0,4.601,4.601,5.645,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,Self,VAS,Yes.
896,R_2pKaJ9axYbEtZty,5f084f5f5da75e03bc9b170b,26,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,8.595,10.673,11.858,5,12,3.747,4.207,5.072,2,68,6.44,6.44,10.619,1,49,4.965,5.318,6.144,2,35,8.641,10.259,11.04,2,70,9.344,9.344,10.695,1,25,14.068,19.674,20.065,5,30,5.952,9.809,10.649,7,72,4.353,7.504,8.274,4,6,4.61,4.61,5.791,1,88,4.19,5.516,6.27,4,11,7.462,8.767,9.631,3,72,10.987,10.987,15.22,1,81,15.482,15.482,17.172,1,92,8.768,10.116,10.99,4,74,227.248,227.983,228.86,2,6,9.901,11.014,12.204,4,89,6.164,8.311,9.109,4,68,6.09,7.881,9.18,4,14,5.047,5.401,6.716,2,71,17.797,19.427,20.281,2,79,5.314,5.314,7.09,1,29,2.385,7.243,8.036,3,93,85.786,86.122,86.885,2,90,7.937,9.336,9.881,3,79,7.747,9.171,12.992,2,62,9.144,9.919,11.604,3,58,17.894,19.764,27.705,2,24,5.296,5.711,6.456,2,16,5.734,5.734,6.886,1,75,Other,VAS,"No, it's my third language."
340,R_2trIkJwX1hXIhdf,5e9f52bf6048610b8c4b0903,31,Female,19,9.051,9.051,11.108,1,31,4.214,4.214,5.442,1,60,4.404,4.404,5.932,1,0,4.779,4.779,6.605,1,51,7.495,7.495,9.133,1,41,5.852,6.573,7.701,2,25,8.319,8.319,9.937,1,66,3.427,4.327,5.88,2,57,5.76,5.76,6.999,1,0,10.313,11.928,13.362,3,90,4.412,4.412,5.565,1,46,5.053,5.053,6.638,1,94,5.44,6.835,7.961,3,61,6.313,6.313,7.416,1,85,4.78,6.463,7.482,2,99,10.187,10.187,11.416,1,32,4.648,7.321,8.591,2,0,10.188,11.925,13.647,2,49,6.752,6.752,8.334,1,37,6.485,6.485,8.499,1,51,9.283,9.283,10.892,1,69,6.936,6.936,8.011,1,38,4.93,4.93,6.561,1,74,6.698,6.698,8.066,1,0,4.911,4.911,6.775,1,44,7.404,7.404,8.896,1,0,5.408,5.408,7.001,1,37,6.36,7.17,8.43,2,21,4.087,4.942,6.534,2,0,6.217,6.217,9.257,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,Self,VAS,Yes.
327,R_1mV4NYKGrFmJsB7,5e8274da7b9d9310921cc03e,22,Female,0,3.91,3.91,4.765,1,0,3.053,5.052,5.371,3,21,2.429,2.429,3.809,1,0,9.504,10.189,10.756,2,53,5.811,5.811,6.487,1,25,5.298,5.298,6.098,1,22,4.541,5.942,6.774,3,31,22.478,24.025,24.389,4,28,5.172,6.193,6.846,2,0,3.439,4.162,4.472,2,80,4.789,5.7,6.56,2,50,9.993,9.993,10.684,1,71,7.528,7.528,8.54,1,0,7.421,7.421,8.297,1,33,4.721,5.428,5.831,2,0,7.152,8.624,9.44,2,9,4.178,4.178,5.025,1,74,4.495,4.495,5.189,1,69,6.02,6.611,7.629,2,15,4.823,5.967,6.417,2,21,7.217,7.217,8.321,1,98,4.446,6.423,6.974,2,0,3.272,3.272,4.197,1,77,3.69,3.69,4.293,1,1,4.184,5.399,6.103,3,67,5.141,6.06,6.743,2,54,5.814,5.814,6.515,1,30,7.719,7.719,8.556,1,0,4.498,4.498,5.205,1,0,3.138,3.138,3.861,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,Self,VAS,Yes.
622,R_21aXAUhlDfD4RD7,5c86a25570bc1b001262d14e,37,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7.452,10.471,11.749,5,2,25.509,28.627,29.977,6,8,4.441,7.157,8.349,3,0,6.399,7.433,8.398,2,4,9.903,11.386,12.64,2,0,9.307,11.16,12.07,3,0,2.703,4.829,6.181,3,5,8.065,11.397,12.648,3,9,15.968,18.648,19.561,4,0,6.149,7.666,8.669,2,70,2.604,11.915,12.852,5,0,5.025,7.903,9.186,3,18,15.901,18.719,21.539,2,62,11.744,14.178,15.1,3,11,15.222,17.606,19.074,2,24,7.31,9.383,10.445,2,0,3.405,5.939,7.282,2,26,7.783,11.446,12.4,3,14,16.362,18.686,19.695,3,32,6.127,8.077,9.215,3,37,12.175,15.179,16.545,2,5,10.281,12.716,13.844,4,17,3.933,7.601,8.721,2,33,10.717,12.24,14.837,2,33,10.372,15.644,16.744,4,0,7.185,9.088,9.942,3,1,10.504,12.595,13.5,3,0,10.536,12.586,13.496,3,0,10.294,11.65,12.559,2,0,6.311,8.539,9.667,3,60,Other,VAS,Yes.
415,R_1IgBuf6g2hHVdzE,5c2d37b6e774310001a23eed,45,Male,0,4.991,6.814,7.777,3,0,3.009,5.754,6.771,3,0,3.978,5.114,6.032,2,0,5.195,7.4,8.552,3,0,10.903,14.47,15.622,4,0,4.343,5.344,6.238,2,0,5.352,7.006,7.844,2,0,4.039,5.073,6.181,2,0,3.436,4.731,6.322,2,0,7.288,8.413,9.409,2,100,18.404,19.788,20.951,2,0,5.553,7.455,8.293,3,0,6.434,8.1,9.152,3,0,5.656,6.635,7.495,2,26,5.392,6.191,7.288,2,0,2.589,4.513,5.789,3,0,1.477,3.155,6.052,2,0,19.566,20.529,21.35,2,0,5.162,6.398,7.304,2,0,5.936,8.028,9.687,3,0,6.292,7.429,8.47,2,72,8.558,16.107,16.923,3,0,2.985,4.628,5.466,2,27,5.55,7.496,8.673,2,0,3.023,5.723,6.586,2,0,6.19,7.495,8.558,2,0,5.197,6.423,8.036,2,0,9.715,13.519,14.435,3,0,6.3,7.437,8.342,2,0,4.17,5.34,6.4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,Self,VAS,Yes.
303,R_RXjbww1dyVNA2vn,5c6f2f65d7ac5a0001a8fcf0,30,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,2.273,7.384,8.184,4,6,2.129,3.968,4.926,2,4,1.243,5.331,6.243,4,6,1.686,4.282,5.198,3,60,1.508,7.912,8.752,2,1,1.426,5.629,6.688,2,0,1.143,4.886,6.704,2,3,1.25,4.197,5.347,2,1,1.317,4.301,5.25,3,0,1.106,3.593,4.873,2,75,3.613,5.236,6.063,2,1,1.545,5.999,7.174,3,67,3.014,4.547,5.65,2,75,1.598,3.992,4.888,2,53,4.459,6.192,7.057,3,53,1.374,4.064,5.106,2,1,1.639,5.727,6.957,3,23,1.662,4.494,5.349,2,3,1.737,5.143,5.563,5,1,1.784,6.318,7.173,2,39,6.068,7.317,8.857,2,28,1.342,3.918,4.942,2,0,1.623,6.479,7.9,6,75,1.277,5.383,6.317,2,17,1.545,4.647,5.85,2,3,3.538,28.371,29.304,4,7,3.297,4.715,5.599,2,1,1.077,8.549,9.345,4,0,1.049,5.966,6.364,3,1,1.488,5.173,5.942,4,82,Other,VAS,Yes.
383,R_UnC4JNHT0q4OOE9,5ef0f1326db55469e9d76825,30,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3.801,6.408,7.405,3,9,6.11,7.279,9.922,2,85,5.096,5.384,6.263,2,62,4.857,5.425,6.347,2,83,9.29,11.209,11.526,2,15,1.498,9.675,10.618,5,35,11.596,15.692,16.831,2,14,2.42,4.117,5.062,3,51,7.423,11.479,12.634,4,16,0.13,3.585,4.793,4,79,2.496,6.207,6.788,3,50,6.235,6.235,6.966,1,48,5.692,5.692,6.36,1,14,5.829,5.829,7.614,1,6,2.529,4.146,5.173,3,66,3.478,4.494,5.56,2,14,3.116,4.453,5.798,4,81,35.096,37.974,39.135,2,7,4.503,9.679,11.569,3,0,2.79,5.719,6.794,6,32,3.449,7.738,8.666,4,98,4.473,10.801,11.733,4,7,6.243,6.563,7.844,2,95,4.537,12.201,12.931,2,58,3.419,9.18,10.134,4,79,3.477,5.638,6.568,4,50,10.514,12.139,13.413,3,19,5.133,5.133,8.221,1,3,3.448,5.063,5.903,2,0,3.229,4.237,5.417,3,52,Other,VAS,Yes.
584,R_3nl0SmkGVqN85cV,5e132349b199e49599de669e,48,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10.07,10.07,18.093,1,0,5.988,5.988,8.101,1,55,9.302,9.302,12.306,1,0,6.188,6.188,8.351,1,60,7.549,7.549,9.564,1,0,8.115,8.115,10.032,1,0,12.815,12.815,15.07,1,5,8.183,8.183,12.036,1,6,6.897,6.897,8.918,1,0,7.081,7.081,9.228,1,88,6.001,6.001,11.415,1,0,9.239,9.239,11.941,1,76,8.188,8.188,13.607,1,28,6.889,6.889,10.09,1,23,9.229,9.229,13.172,1,68,6.532,14.366,16.301,2,0,6.293,6.293,9.036,1,67,10.966,10.966,13.646,1,35,10.149,17.048,18.423,2,2,8.607,8.607,10.327,1,69,16.118,16.118,18.133,1,87,11.113,11.113,14.061,1,0,6.052,6.052,8.151,1,82,6.899,9.938,11.279,2,6,7.664,7.664,10.773,1,2,7.417,7.417,10.794,1,3,8.527,8.527,10.567,1,36,9.268,9.268,11.546,1,0,5.441,9.977,12.998,3,0,6.035,6.035,8.456,1,84,Other,VAS,Yes.
709,R_vYnC0DzZZOQiu3f,5f0cf299c6db5770064402e1,19,Female,43,7.273,11.81,12.289,3,67,6.44,6.44,8.166,1,74,1.789,21.853,25.965,3,66,6.111,6.111,7.436,1,93,7.875,10.094,11.606,3,47,17.802,17.802,18.891,1,34,8.994,8.994,9.647,1,26,0.113,5.31,5.923,2,41,7.123,18.146,20.037,2,0,18.707,30.089,30.977,4,76,5.515,6.04,6.795,2,85,21.272,37.976,38.794,5,100,6.632,7.212,7.686,2,100,6.372,6.372,7.144,1,100,12.007,12.007,14.296,1,93,6.793,6.793,8.382,1,38,6.869,8.501,9.115,3,67,9.388,9.388,10.075,1,73,6.4,6.4,7.245,1,24,10.001,10.001,10.876,1,87,11.936,11.936,12.557,1,100,5.829,5.829,9.315,1,65,4.111,12.621,13.784,3,100,4.68,5.209,5.695,2,65,9.655,9.655,10.226,1,59,7.594,7.594,8.736,1,67,10.321,20.245,23.268,4,63,7.707,8.318,8.801,2,23,9.165,9.165,10.315,1,33,19.597,19.597,20.087,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,Self,VAS,Yes.
282,R_1EjoxcRuFmYwsuq,5b2126f3a806eb000140ab1c,27,Female,13,2.758,3.862,4.235,2,9,2.107,5.015,5.53,7,21,4.826,4.826,6.328,1,28,3.5,4.957,5.259,3,62,8.895,9.444,10.21,2,12,5.563,7.027,7.701,2,24,6.803,7.712,8.439,2,9,5.328,8.222,9.202,4,22,2.678,2.678,3.915,1,4,2.426,3.896,5.144,3,77,2.363,3.791,4.627,4,59,5.975,7.52,9.328,2,40,9.155,14.125,14.977,7,58,4.065,4.065,4.985,1,71,6.522,7.442,7.926,2,11,3.997,4.565,5.34,2,16,3.74,3.74,4.842,1,59,4.732,4.732,5.468,1,43,3.536,5.863,6.662,5,5,2.766,4.467,5.178,2,43,6.432,7.989,8.827,4,84,9.631,9.631,10.2,1,7,2.63,9.722,10.5,4,61,4.906,4.906,6.201,1,40,7.6,8.143,9.121,2,43,6.442,7.262,7.665,2,39,6.712,6.712,7.914,1,61,7.538,8.511,9.278,2,15,3.753,5.083,5.43,3,14,2.818,3.69,4.136,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,Self,VAS,Yes.
